policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Oracle_SRPT,656,105.51791158536585,315.25,10115.0,0.1414240299060801,0.005463123913583313,0,120,162
Oracle_SRPT,656,136.08327743902439,433.25,10115.0,0.18796201289339265,0.004479019330504479,5,120,163
Oracle_SRPT,656,117.6899237804878,373.75,10115.0,0.14173401919591364,0.002336448598130841,1,120,164
Oracle_SRPT,656,211.77684451219514,1240.0,9047.0,0.5057099567996758,0.00123334977799704,253,120,165
Oracle_SRPT,656,114.09231707317075,622.0,9047.0,0.20622515175380415,0.006641366223908918,2,120,166
Oracle_SRPT,656,113.94300304878048,406.0,10115.0,0.21488394401878397,0.00781053162005543,11,120,167
Oracle_SRPT,656,133.27849085365855,898.0,5657.0,0.2946901239614636,0.0050873700508737,17,120,168
Oracle_SRPT,656,175.69411585365856,813.5,10115.0,0.3698429858708189,0.002730206006453214,68,120,169
Oracle_SRPT,656,102.82251524390244,367.0,10115.0,0.15289534828637338,0.005087620124364048,1,120,170
Oracle_SRPT,656,110.33609756097563,393.25,10115.0,0.1735466726396441,0.0034810860988628454,5,120,171
Oracle_SRPT,656,121.19896341463415,394.0,6257.0,0.398715208965958,0.0038570326562098224,11,120,172
Oracle_SRPT,656,155.7619817073171,460.0,10115.0,0.31204543376174004,0.0034221461745294547,11,120,173
Oracle_SRPT,656,141.98400914634146,401.25,10115.0,0.3067640292881859,0.007646356033452807,27,120,174
Oracle_SRPT,656,137.95984756097562,433.25,10115.0,0.247131973966057,0.016790123456790124,12,120,175
Oracle_SRPT,656,107.25384146341466,340.0,10115.0,0.2416414009721536,0.0019880715705765406,7,120,176
Oracle_SRPT,656,116.79199695121952,367.0,10115.0,0.1715454389108585,0.0031234983181162904,2,120,177
Oracle_SRPT,656,154.28448170731707,645.5,10420.0,0.357817323456494,0.005553841406973156,7,120,178
Oracle_SRPT,656,192.13824695121951,865.0,10115.0,0.4835498795106277,0.0032912781130005485,168,120,179
Oracle_SRPT,656,137.07108231707318,663.25,9047.0,0.3214620051306142,0.002394890899414582,121,120,180
Oracle_SRPT,656,161.73428353658534,753.0,10115.0,0.22966194286538155,0.006039255158530448,36,120,181
Oracle_SRPT,656,144.15471036585365,602.5,10115.0,0.166424700321305,0.0023957834211787254,3,120,182
Oracle_SRPT,656,175.3074237804878,852.0,9047.0,0.33167117437640475,0.00288953100689042,45,120,183
Oracle_SRPT,656,131.03443597560977,406.0,9047.0,0.14606740494086437,0.006872852233676976,1,120,184
Oracle_SRPT,656,138.78298780487808,453.5,10115.0,0.25690660219970335,0.001890359168241966,29,120,185
Oracle_SRPT,656,195.14894817073173,953.5025,9047.0,0.3507358401495891,0.004966021955044433,83,120,186
Oracle_SRPT,656,132.2828506097561,700.0,9047.0,0.2317852004347665,0.003953610964681075,5,120,187
Oracle_SRPT,656,159.1473018292683,556.0,10115.0,0.37710749814631744,0.018803418803418803,148,120,188
Oracle_SRPT,656,149.57867378048783,608.0,9047.0,0.30084450992041556,0.004723534315087524,0,120,189
Oracle_SRPT,656,210.99431402439026,976.0075000000002,9047.0,0.45071575522272583,0.002339728591483388,85,120,190
Oracle_SRPT,656,150.91251524390248,397.0,10115.0,0.3412353775333663,0.0019738465334320256,13,120,191
Oracle_SRPT,656,177.73719512195123,911.25,9047.0,0.4210814957076011,0.005963675792897805,28,120,192
Oracle_SRPT,656,109.20998475609758,254.0,9047.0,0.1282918198021443,0.017857142857142856,0,120,193
Oracle_SRPT,656,110.95227134146342,535.25,9047.0,0.2750499083489923,0.007072570725707257,1,120,194
Oracle_SRPT,656,124.07707317073171,425.01,9047.0,0.3125408100291074,0.0027014858171994596,54,120,195
Oracle_SRPT,656,130.4551524390244,398.25,9047.0,0.33977826788806603,0.03969128996692393,6,120,196
Oracle_SRPT,656,132.01018292682926,406.0,10115.0,0.18671715789256882,0.0054525627044711015,8,120,197
Oracle_SRPT,656,136.55867378048782,391.5,9047.0,0.32496311968055713,0.008968609865470852,13,120,198
Oracle_SRPT,656,133.8637195121951,541.75,9047.0,0.1577239117018533,0.019155077407504592,7,120,199
Oracle_SRPT,656,149.1014786585366,662.5,9047.0,0.37248857931726903,0.01883116883116883,15,120,200
Oracle_SRPT,656,138.13490853658536,852.0,10115.0,0.21641844929148132,0.0195492804778713,13,120,201
Oracle_SRPT,656,194.32089939024388,1303.0,10115.0,0.38492960640138413,0.017380352644836273,176,120,202
Oracle_SRPT,656,146.89740853658537,700.0,9047.0,0.28335974747614306,0.016902808849117573,8,120,203
Oracle_SRPT,656,107.1469969512195,399.25,9047.0,0.13733162120960915,0.006880733944954129,2,120,204
Oracle_SRPT,656,139.59987804878048,650.0,10115.0,0.17713620654144008,0.016262135922330098,6,120,205
Oracle_SRPT,656,134.22518292682926,515.0,9047.0,0.39862109792380535,0.0016965584100824044,21,120,206
Oracle_SRPT,656,170.70092987804878,663.25,7278.0,0.6035064506618119,0.0014941302027748132,170,120,207
Oracle_SRPT,656,140.2999542682927,650.0,9047.0,0.40068197791164667,0.02599594868332208,55,120,208
Oracle_SRPT,656,140.8484756097561,596.0,10115.0,0.23856641538968532,0.00924321201617562,11,120,209
Oracle_SRPT,656,118.47362804878051,535.25,9047.0,0.29575221873733476,0.020272072552680716,23,120,210
Oracle_SRPT,656,166.6154268292683,778.25,9047.0,0.2307210654544785,0.007301243915630071,7,120,211
Oracle_SRPT,656,154.7994512195122,753.0,10115.0,0.1425718724254407,0.0029981549815498157,4,120,212
Oracle_SRPT,656,110.70844512195123,346.75,10115.0,0.14849863136431052,0.004087521038711229,0,120,213
Oracle_SRPT,656,116.98896341463414,453.5,10115.0,0.19609717931290152,0.0026504108136761197,9,120,214
Oracle_SRPT,656,109.54673780487805,355.0,10115.0,0.17215709033613438,0.006096012192024384,5,120,215
Oracle_SRPT,656,144.26777439024391,645.5,10115.0,0.255128940105454,0.006367736800212258,33,120,216
Oracle_SRPT,656,142.0799695121951,645.75,10115.0,0.2932592004448839,0.007505175983436853,10,120,217
Oracle_SRPT,656,121.7888719512195,485.25250000000005,10115.0,0.36376302418026046,0.017975402081362345,61,120,218
Oracle_SRPT,656,111.11528963414635,379.75,10115.0,0.1167259700939199,0.004833375731366065,8,120,219
Oracle_SRPT,656,165.3948323170732,852.0,10115.0,0.33179952834074805,0.043697978596908445,67,120,220
Oracle_SRPT,656,109.71123475609757,375.0,9047.0,0.2080631539921153,0.0034021320027217057,1,120,221
Oracle_SRPT,656,155.48559451219512,663.25,9047.0,0.3649501641888654,0.005536332179930796,7,120,222
Oracle_SRPT,656,94.31318597560977,346.75,10115.0,0.12497314322787939,0.004502118644067797,6,120,223
Oracle_SRPT,656,158.46594512195122,393.0,10115.0,0.4075986251853683,0.004826254826254826,20,120,224
Oracle_SRPT,656,103.16557926829267,355.0,9047.0,0.2091708577428982,0.003271537622682661,0,120,225
Oracle_SRPT,656,117.44292682926829,399.25,9047.0,0.21005899745772075,0.001671541997492687,12,120,226
Oracle_SRPT,656,147.88646341463416,662.5,10115.0,0.3185364536991267,0.001955671447196871,38,120,227
Oracle_SRPT,656,147.1227286585366,865.0,10115.0,0.25435758774097866,0.0016222479721900347,10,120,228
Oracle_SRPT,656,172.1074237804878,753.0,10115.0,0.44398880478662045,0.008245877061469266,62,120,229
