policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
RF_SRPT_proxy,746,230.84714477211796,950.25,10115.0,0.4520886482534191,0.01623309053069719,126,120,32
FIFO,372,163.4557258064516,673.0499999999995,10115.0,0.2705977014335146,0.0,0,120,33
Backfill_FIFO,372,163.43959677419355,673.0499999999995,10115.0,0.2705977014335146,0.0,3,120,33
RF_SRPT_proxy,372,163.43959677419355,673.0499999999995,10115.0,0.2705977014335146,0.0169971671388102,3,120,33
FIFO,735,409.41123809523816,1758.7999999999984,10423.0,0.37380070916882535,0.007932446264073694,0,120,34
Backfill_FIFO,735,133.12420408163266,515.0,10115.0,0.3851828760916132,0.0030706243602865915,181,120,34
RF_SRPT_proxy,735,133.12828571428574,515.0,10115.0,0.3851828760916132,0.01791197543500512,154,120,34
FIFO,707,157.53516265912307,403.2999999999994,10115.0,0.30269675708518706,0.008964589870013447,0,120,35
Backfill_FIFO,707,149.39230551626594,403.2999999999994,10115.0,0.30269675708518706,0.008964589870013447,74,120,35
RF_SRPT_proxy,707,149.3853323903819,494.5999999999974,10115.0,0.30269675708518695,0.0,19,120,35
FIFO,469,151.00797441364605,753.0,10115.0,0.23867802974130828,0.0047919293820933165,0,120,36
Backfill_FIFO,469,146.41948827292111,753.0,10115.0,0.23867802974130828,0.004287515762925599,28,120,36
RF_SRPT_proxy,469,145.22972281449896,753.0,10115.0,0.23867802974130828,0.01866330390920555,12,120,36
FIFO,676,87.7417899408284,379.5,6257.0,0.27704759003249685,0.0020800832033281333,0,120,37
Backfill_FIFO,676,87.73883136094675,379.5,6257.0,0.27704759003249685,0.0020800832033281333,1,120,37
RF_SRPT_proxy,676,87.73883136094675,379.5,6257.0,0.27704759003249685,0.01690067602704108,1,120,37
FIFO,398,286.2476130653267,1323.549999999997,10115.0,0.3259668561542262,0.0,0,120,38
Backfill_FIFO,398,252.57424623115583,1323.549999999997,10115.0,0.3259668561542263,0.0,48,120,38
RF_SRPT_proxy,398,252.27273869346737,1323.549999999997,10115.0,0.32596685615422627,0.016282225237449117,20,120,38
FIFO,737,180.10846675712347,725.3999999999917,10115.0,0.32697628316032284,0.010948365142772599,0,120,39
Backfill_FIFO,737,157.6240434192673,724.5999999999916,10115.0,0.32697628316032284,0.011984021304926764,107,120,39
